timestamp,type,metric,value,details
1765009076850,CRYPTO,Encryption_Time,0.3954,Speck128
1765009076854,CRYPTO,Decryption_Time,0.3059,Speck128
1765009076858,CRYPTO,Decryption_Time,0.4739,Speck128
1765009077505,CRYPTO,Encryption_Time,0.4696,Speck128
1765009077509,CRYPTO,Decryption_Time,0.5276,Integrity_Failure
1765009078510,CRYPTO,Encryption_Time,0.5986,Speck128
1765009078513,CRYPTO,Decryption_Time,0.1571,Integrity_Failure
1765009079525,CRYPTO,Encryption_Time,0.4061,Speck128
1765009079527,CRYPTO,Decryption_Time,0.2285,Integrity_Failure
1765009080370,AUTH,Login_Attempt,0.138,Failed_Credential
1765009080372,AUTH,Login_Attempt,0.134,Failed_Credential
1765009080376,AUTH,Login_Attempt,0.137,Failed_Credential
1765009080378,AUTH,Login_Attempt,0.129,Failed_Credential
1765009080381,AUTH,Login_Attempt,0.141,Failed_Credential
1765009080384,AUTH,Login_Attempt,0.132,Failed_Credential
1765009080386,AUTH,Login_Attempt,0.120,Failed_Credential
1765009080388,AUTH,Login_Attempt,0.208,Failed_Credential
1765009080392,AUTH,Login_Attempt,0.150,Failed_Credential
1765009080396,AUTH,Login_Attempt,0.174,Failed_Credential
1765009080530,CRYPTO,Encryption_Time,0.4300,Speck128
1765009080531,CRYPTO,Decryption_Time,0.0914,Integrity_Failure
1765009081543,CRYPTO,Encryption_Time,0.2063,Speck128
1765009081544,CRYPTO,Decryption_Time,0.0845,Integrity_Failure
1765009081857,CRYPTO,Encryption_Time,1.5848,Speck128
1765009081859,CRYPTO,Encryption_Time,0.4253,Speck128
1765009081861,CRYPTO,Decryption_Time,0.2576,Speck128
1765009081863,CRYPTO,Decryption_Time,0.2729,Speck128
1765009082548,CRYPTO,Encryption_Time,0.3754,Speck128
1765009082550,CRYPTO,Decryption_Time,0.1287,Integrity_Failure
1765009083564,CRYPTO,Encryption_Time,1.0956,Speck128
1765009083571,CRYPTO,Decryption_Time,0.4657,Integrity_Failure
1765009084564,CRYPTO,Encryption_Time,0.3984,Speck128
1765009084568,CRYPTO,Decryption_Time,0.3734,Integrity_Failure
1765009085577,CRYPTO,Encryption_Time,0.4563,Speck128
1765009085579,CRYPTO,Decryption_Time,0.1677,Integrity_Failure
1765009086589,CRYPTO,Encryption_Time,0.3395,Speck128
1765009086591,CRYPTO,Decryption_Time,0.1750,Integrity_Failure
1765009086871,CRYPTO,Encryption_Time,0.3813,Speck128
1765009086873,CRYPTO,Encryption_Time,0.4871,Speck128
1765009086876,CRYPTO,Decryption_Time,0.2523,Speck128
1765009086878,CRYPTO,Decryption_Time,0.7224,Speck128
1765009087604,CRYPTO,Encryption_Time,0.7534,Speck128
1765009087608,CRYPTO,Decryption_Time,0.4244,Integrity_Failure
1765009088603,CRYPTO,Encryption_Time,0.2083,Speck128
1765009088605,CRYPTO,Decryption_Time,0.1715,Integrity_Failure
1765009089612,CRYPTO,Encryption_Time,0.4144,Speck128
1765009089614,CRYPTO,Decryption_Time,0.0877,Integrity_Failure
1765009090613,CRYPTO,Encryption_Time,0.4196,Speck128
1765009090615,CRYPTO,Decryption_Time,0.2184,Integrity_Failure
1765009091583,CRYPTO,Decryption_Time,0.0990,Integrity_Failure
1765009091628,CRYPTO,Encryption_Time,1.0175,Speck128
1765009091632,CRYPTO,Decryption_Time,0.2598,Integrity_Failure
1765009091877,CRYPTO,Encryption_Time,0.3507,Speck128
1765009091878,CRYPTO,Encryption_Time,0.1636,Speck128
1765009091879,CRYPTO,Decryption_Time,0.1386,Speck128
1765009091880,CRYPTO,Decryption_Time,0.1294,Speck128
1765009092642,CRYPTO,Encryption_Time,0.3066,Speck128
1765009092643,CRYPTO,Decryption_Time,0.1541,Integrity_Failure
1765009093642,CRYPTO,Encryption_Time,0.2470,Speck128
1765009093644,CRYPTO,Decryption_Time,0.1380,Integrity_Failure
1765009094654,CRYPTO,Encryption_Time,0.7745,Speck128
1765009094656,CRYPTO,Decryption_Time,0.1262,Integrity_Failure
1765009095660,CRYPTO,Encryption_Time,0.7361,Speck128
1765009095662,CRYPTO,Decryption_Time,0.1211,Integrity_Failure
1765009095665,CRYPTO,Decryption_Time,0.1261,Integrity_Failure
1765009096674,CRYPTO,Encryption_Time,0.3528,Speck128
1765009096676,CRYPTO,Decryption_Time,0.1106,Integrity_Failure
1765009096877,CRYPTO,Encryption_Time,0.6332,Speck128
1765009096879,CRYPTO,Encryption_Time,0.2209,Speck128
1765009096880,CRYPTO,Decryption_Time,0.1571,Speck128
1765009096881,CRYPTO,Decryption_Time,0.3304,Speck128
1765009097689,CRYPTO,Encryption_Time,0.3946,Speck128
1765009097692,CRYPTO,Decryption_Time,0.1656,Integrity_Failure
1765009098691,CRYPTO,Encryption_Time,0.3704,Speck128
1765009098693,CRYPTO,Decryption_Time,0.1074,Integrity_Failure
1765009099693,CRYPTO,Encryption_Time,0.6126,Speck128
1765009099697,CRYPTO,Decryption_Time,0.3868,Integrity_Failure
1765009100693,CRYPTO,Encryption_Time,0.3151,Speck128
1765009100694,CRYPTO,Decryption_Time,0.1059,Integrity_Failure
1765009100697,CRYPTO,Decryption_Time,0.1073,Integrity_Failure
1765009101699,CRYPTO,Encryption_Time,0.3918,Speck128
1765009101701,CRYPTO,Decryption_Time,0.1692,Integrity_Failure
1765009101889,CRYPTO,Encryption_Time,0.6298,Speck128
1765009101893,CRYPTO,Encryption_Time,1.3245,Speck128
1765009101896,CRYPTO,Decryption_Time,0.4462,Speck128
1765009101898,CRYPTO,Decryption_Time,0.4453,Speck128
1765009102699,CRYPTO,Encryption_Time,0.3178,Speck128
1765009102700,CRYPTO,Decryption_Time,0.0887,Integrity_Failure
1765009103704,CRYPTO,Encryption_Time,0.5769,Speck128
1765009103706,CRYPTO,Decryption_Time,0.1072,Integrity_Failure
1765009104707,CRYPTO,Encryption_Time,0.4061,Speck128
1765009104709,CRYPTO,Decryption_Time,0.1921,Integrity_Failure
1765009105709,CRYPTO,Encryption_Time,0.7421,Speck128
1765009105713,CRYPTO,Decryption_Time,0.2480,Integrity_Failure
1765009106715,CRYPTO,Encryption_Time,0.4024,Speck128
1765009106717,CRYPTO,Decryption_Time,0.1517,Integrity_Failure
1765009106902,CRYPTO,Encryption_Time,0.6747,Speck128
1765009106905,CRYPTO,Encryption_Time,0.6354,Speck128
1765009106907,CRYPTO,Decryption_Time,0.2412,Speck128
1765009106909,CRYPTO,Decryption_Time,0.2822,Speck128
1765009107721,CRYPTO,Encryption_Time,0.3906,Speck128
1765009107723,CRYPTO,Decryption_Time,0.1696,Integrity_Failure
1765009108724,CRYPTO,Encryption_Time,1.4764,Speck128
1765009108730,CRYPTO,Decryption_Time,0.4245,Integrity_Failure
1765009109735,CRYPTO,Encryption_Time,0.3938,Speck128
1765009109737,CRYPTO,Decryption_Time,0.1450,Integrity_Failure
1765009110736,CRYPTO,Encryption_Time,0.2876,Speck128
1765009110738,CRYPTO,Decryption_Time,0.1183,Integrity_Failure
1765009111739,CRYPTO,Encryption_Time,0.3082,Speck128
1765009111741,CRYPTO,Decryption_Time,0.0997,Integrity_Failure
1765009111913,CRYPTO,Encryption_Time,1.0851,Speck128
1765009111919,CRYPTO,Encryption_Time,0.9561,Speck128
1765009111923,CRYPTO,Decryption_Time,1.1355,Speck128
1765009111926,CRYPTO,Decryption_Time,0.3449,Speck128
1765009112730,CRYPTO,Decryption_Time,0.1206,Integrity_Failure
1765009112745,CRYPTO,Encryption_Time,0.4674,Speck128
1765009112746,CRYPTO,Decryption_Time,0.0963,Integrity_Failure
1765009113752,CRYPTO,Encryption_Time,0.3077,Speck128
1765009113754,CRYPTO,Decryption_Time,0.1461,Integrity_Failure
1765009114766,CRYPTO,Encryption_Time,0.4098,Speck128
1765009114768,CRYPTO,Decryption_Time,0.1815,Integrity_Failure
1765009115768,CRYPTO,Encryption_Time,0.7624,Speck128
1765009115782,CRYPTO,Decryption_Time,0.4277,Integrity_Failure
1765009116318,AUTH,Login_Attempt,0.142,Failed_Credential
1765009116321,AUTH,Login_Attempt,0.141,Failed_Credential
1765009116324,AUTH,Login_Attempt,0.139,Failed_Credential
1765009116327,AUTH,Login_Attempt,0.138,Failed_Credential
1765009116330,AUTH,Login_Attempt,0.167,Failed_Credential
1765009116333,AUTH,Login_Attempt,0.143,Failed_Credential
1765009116335,AUTH,Login_Attempt,0.130,Failed_Credential
1765009116337,AUTH,Login_Attempt,0.139,Failed_Credential
1765009116341,AUTH,Login_Attempt,0.182,Failed_Credential
1765009116343,AUTH,Login_Attempt,0.144,Failed_Credential
1765009116780,CRYPTO,Encryption_Time,0.3529,Speck128
1765009116782,CRYPTO,Decryption_Time,0.1776,Integrity_Failure
1765009116921,CRYPTO,Encryption_Time,0.7594,Speck128
1765009116923,CRYPTO,Encryption_Time,0.3351,Speck128
1765009116925,CRYPTO,Decryption_Time,0.2636,Speck128
1765009116927,CRYPTO,Decryption_Time,0.5348,Speck128
1765009117794,CRYPTO,Encryption_Time,0.3201,Speck128
1765009117796,CRYPTO,Decryption_Time,0.1091,Integrity_Failure
1765009118807,CRYPTO,Encryption_Time,0.9678,Speck128
1765009118812,CRYPTO,Decryption_Time,0.3044,Integrity_Failure
1765009119822,CRYPTO,Encryption_Time,0.4296,Speck128
1765009119824,CRYPTO,Decryption_Time,0.1161,Integrity_Failure
1765009120138,AUTH,Login_Attempt,0.164,Failed_Credential
1765009120142,AUTH,Login_Attempt,0.148,Failed_Credential
1765009120145,AUTH,Login_Attempt,0.137,Failed_Credential
1765009120147,AUTH,Login_Attempt,0.200,Failed_Credential
1765009120151,AUTH,Login_Attempt,0.147,Failed_Credential
1765009120154,AUTH,Login_Attempt,0.134,Failed_Credential
1765009120156,AUTH,Login_Attempt,0.191,Failed_Credential
1765009120159,AUTH,Login_Attempt,0.175,Failed_Credential
1765009120162,AUTH,Login_Attempt,0.129,Failed_Credential
1765009120164,AUTH,Login_Attempt,0.193,Failed_Credential
1765009120837,CRYPTO,Encryption_Time,0.4236,Speck128
1765009120840,CRYPTO,Decryption_Time,0.2605,Integrity_Failure
1765009121849,CRYPTO,Encryption_Time,0.6038,Speck128
1765009121852,CRYPTO,Decryption_Time,0.1915,Integrity_Failure
1765009121926,CRYPTO,Encryption_Time,0.6766,Speck128
1765009121928,CRYPTO,Encryption_Time,0.3475,Speck128
1765009121930,CRYPTO,Decryption_Time,0.7691,Speck128
1765009121932,CRYPTO,Decryption_Time,0.2095,Speck128
1765009122860,CRYPTO,Encryption_Time,0.3422,Speck128
1765009122862,CRYPTO,Decryption_Time,0.3119,Integrity_Failure
1765009123865,CRYPTO,Encryption_Time,0.4427,Speck128
1765009123867,CRYPTO,Decryption_Time,0.1466,Integrity_Failure
1765009124876,CRYPTO,Encryption_Time,0.2645,Speck128
1765009124878,CRYPTO,Decryption_Time,0.1764,Integrity_Failure
1765009125893,CRYPTO,Encryption_Time,0.3001,Speck128
1765009125895,CRYPTO,Decryption_Time,0.2178,Integrity_Failure
1765009125898,CRYPTO,Decryption_Time,0.1635,Integrity_Failure
1765009126896,CRYPTO,Encryption_Time,1.0197,Speck128
1765009126899,CRYPTO,Decryption_Time,0.1471,Integrity_Failure
1765009126927,CRYPTO,Encryption_Time,0.4833,Speck128
1765009126930,CRYPTO,Encryption_Time,0.3907,Speck128
1765009126934,CRYPTO,Decryption_Time,0.3058,Speck128
1765009126936,CRYPTO,Decryption_Time,0.2618,Speck128
1765009127901,CRYPTO,Encryption_Time,0.5957,Speck128
1765009127905,CRYPTO,Decryption_Time,0.2901,Integrity_Failure
1765009128914,CRYPTO,Encryption_Time,0.9649,Speck128
1765009128916,CRYPTO,Decryption_Time,0.0902,Integrity_Failure
1765009129924,CRYPTO,Encryption_Time,0.5624,Speck128
1765009129928,CRYPTO,Decryption_Time,0.2869,Integrity_Failure
1765009130846,AUTH,Login_Attempt,0.140,Failed_Credential
1765009130849,AUTH,Login_Attempt,0.152,Failed_Credential
1765009130852,AUTH,Login_Attempt,0.137,Failed_Credential
1765009130855,AUTH,Login_Attempt,0.153,Failed_Credential
1765009130858,AUTH,Login_Attempt,0.166,Failed_Credential
1765009130861,AUTH,Login_Attempt,0.136,Failed_Credential
1765009130864,AUTH,Login_Attempt,0.181,Failed_Credential
1765009130867,AUTH,Login_Attempt,0.154,Failed_Credential
1765009130870,AUTH,Login_Attempt,0.171,Failed_Credential
1765009130873,AUTH,Login_Attempt,0.164,Failed_Credential
1765009130930,CRYPTO,Encryption_Time,0.2958,Speck128
1765009130932,CRYPTO,Decryption_Time,0.0886,Integrity_Failure
1765009131937,CRYPTO,Encryption_Time,0.3435,Speck128
1765009131939,CRYPTO,Encryption_Time,0.6482,Speck128
1765009131940,CRYPTO,Encryption_Time,0.1618,Speck128
1765009131941,CRYPTO,Decryption_Time,0.1299,Speck128
1765009131942,CRYPTO,Decryption_Time,0.1265,Speck128
1765009131943,CRYPTO,Decryption_Time,0.0661,Integrity_Failure
1765009132954,CRYPTO,Encryption_Time,0.4019,Speck128
1765009132956,CRYPTO,Decryption_Time,0.1497,Integrity_Failure
1765009133244,AUTH,Login_Attempt,0.143,Failed_Credential
1765009133247,AUTH,Login_Attempt,0.197,Failed_Credential
1765009133251,AUTH,Login_Attempt,0.170,Failed_Credential
1765009133254,AUTH,Login_Attempt,0.129,Failed_Credential
1765009133256,AUTH,Login_Attempt,0.182,Failed_Credential
1765009133259,AUTH,Login_Attempt,0.136,Failed_Credential
1765009133262,AUTH,Login_Attempt,0.125,Failed_Credential
1765009133264,AUTH,Login_Attempt,0.151,Failed_Credential
1765009133268,AUTH,Login_Attempt,0.147,Failed_Credential
1765009133270,AUTH,Login_Attempt,0.137,Failed_Credential
1765009133963,CRYPTO,Encryption_Time,0.3201,Speck128
1765009133965,CRYPTO,Decryption_Time,0.1396,Integrity_Failure
1765009134963,CRYPTO,Encryption_Time,0.2410,Speck128
1765009134965,CRYPTO,Decryption_Time,0.1263,Integrity_Failure
1765009135967,CRYPTO,Encryption_Time,0.5318,Speck128
1765009135969,CRYPTO,Decryption_Time,0.1274,Integrity_Failure
1765009136938,CRYPTO,Encryption_Time,0.5461,Speck128
1765009136941,CRYPTO,Encryption_Time,0.3434,Speck128
1765009136943,CRYPTO,Decryption_Time,0.2755,Speck128
1765009136945,CRYPTO,Decryption_Time,0.2631,Speck128
1765009136969,CRYPTO,Encryption_Time,0.4741,Speck128
1765009136971,CRYPTO,Decryption_Time,0.0962,Integrity_Failure
1765009137983,CRYPTO,Encryption_Time,0.4995,Speck128
1765009137985,CRYPTO,Decryption_Time,0.1273,Integrity_Failure
1765009138998,CRYPTO,Encryption_Time,0.4222,Speck128
1765009139000,CRYPTO,Decryption_Time,0.1030,Integrity_Failure
1765009139002,CRYPTO,Decryption_Time,0.1091,Integrity_Failure
1765009140009,CRYPTO,Encryption_Time,0.6542,Speck128
1765009140012,CRYPTO,Decryption_Time,0.1522,Integrity_Failure
1765009141012,CRYPTO,Encryption_Time,0.4424,Speck128
1765009141014,CRYPTO,Decryption_Time,0.0970,Integrity_Failure
1765009141948,CRYPTO,Encryption_Time,0.2383,Speck128
1765009141950,CRYPTO,Encryption_Time,0.1825,Speck128
1765009141951,CRYPTO,Decryption_Time,0.1421,Speck128
1765009141952,CRYPTO,Decryption_Time,0.3501,Speck128
1765009142027,CRYPTO,Encryption_Time,1.0289,Speck128
1765009142031,CRYPTO,Decryption_Time,0.2548,Integrity_Failure
1765009142034,CRYPTO,Decryption_Time,0.0808,Integrity_Failure
1765009143042,CRYPTO,Encryption_Time,1.5845,Speck128
1765009143047,CRYPTO,Decryption_Time,0.4409,Integrity_Failure
1765009144054,CRYPTO,Encryption_Time,0.4332,Speck128
1765009144057,CRYPTO,Decryption_Time,0.1429,Integrity_Failure
1765009145059,CRYPTO,Encryption_Time,0.6671,Speck128
1765009145061,CRYPTO,Decryption_Time,0.0952,Integrity_Failure
1765009146062,CRYPTO,Encryption_Time,0.5817,Speck128
1765009146064,CRYPTO,Decryption_Time,0.1465,Integrity_Failure
1765009146958,CRYPTO,Encryption_Time,0.4101,Speck128
1765009146960,CRYPTO,Encryption_Time,0.2556,Speck128
1765009146961,CRYPTO,Decryption_Time,0.1699,Speck128
1765009146962,CRYPTO,Decryption_Time,0.1771,Speck128
1765009146971,AUTH,Login_Attempt,0.163,Failed_Credential
1765009146976,AUTH,Login_Attempt,0.139,Failed_Credential
1765009146980,AUTH,Login_Attempt,0.188,Failed_Credential
1765009146986,AUTH,Login_Attempt,0.134,Failed_Credential
1765009146991,AUTH,Login_Attempt,0.958,Failed_Credential
1765009147000,AUTH,Login_Attempt,0.206,Failed_Credential
1765009147008,AUTH,Login_Attempt,0.155,Failed_Credential
1765009147018,AUTH,Login_Attempt,0.315,Failed_Credential
1765009147025,AUTH,Login_Attempt,0.275,Failed_Credential
1765009147030,AUTH,Login_Attempt,0.154,Failed_Credential
1765009147067,CRYPTO,Encryption_Time,0.5686,Speck128
1765009147070,CRYPTO,Decryption_Time,0.2750,Integrity_Failure
1765009148067,CRYPTO,Encryption_Time,0.2716,Speck128
1765009148069,CRYPTO,Decryption_Time,0.2033,Integrity_Failure
1765009149081,CRYPTO,Encryption_Time,0.5357,Speck128
1765009149083,CRYPTO,Decryption_Time,0.1035,Integrity_Failure
1765009150094,CRYPTO,Encryption_Time,0.2821,Speck128
1765009150096,CRYPTO,Decryption_Time,0.0928,Integrity_Failure
1765009151098,CRYPTO,Encryption_Time,0.5709,Speck128
1765009151100,CRYPTO,Decryption_Time,0.1347,Integrity_Failure
1765009151970,CRYPTO,Encryption_Time,0.2060,Speck128
1765009151972,CRYPTO,Encryption_Time,0.2804,Speck128
1765009151973,CRYPTO,Decryption_Time,0.1762,Speck128
1765009151974,CRYPTO,Decryption_Time,0.1301,Speck128
1765009152079,AUTH,Login_Attempt,0.155,Failed_Credential
1765009152083,AUTH,Login_Attempt,0.144,Failed_Credential
1765009152086,AUTH,Login_Attempt,0.146,Failed_Credential
1765009152089,AUTH,Login_Attempt,0.187,Failed_Credential
1765009152092,AUTH,Login_Attempt,0.133,Failed_Credential
1765009152094,AUTH,Login_Attempt,0.147,Failed_Credential
1765009152099,AUTH,Login_Attempt,0.179,Failed_Credential
1765009152100,CRYPTO,Encryption_Time,0.2628,Speck128
1765009152102,CRYPTO,Decryption_Time,0.1875,Integrity_Failure
1765009152104,AUTH,Login_Attempt,0.152,Failed_Credential
1765009152112,AUTH,Login_Attempt,0.394,Failed_Credential
1765009152124,AUTH,Login_Attempt,0.795,Failed_Credential
1765009153114,CRYPTO,Encryption_Time,0.4605,Speck128
1765009153116,CRYPTO,Decryption_Time,0.1319,Integrity_Failure
1765009154123,CRYPTO,Encryption_Time,0.2796,Speck128
1765009154125,CRYPTO,Decryption_Time,0.1134,Integrity_Failure
1765009155135,CRYPTO,Encryption_Time,0.1985,Speck128
1765009155137,CRYPTO,Decryption_Time,0.0928,Integrity_Failure
1765009156139,CRYPTO,Encryption_Time,1.0113,Speck128
1765009156145,CRYPTO,Decryption_Time,0.4069,Integrity_Failure
1765009156153,CRYPTO,Decryption_Time,0.2365,Integrity_Failure
1765009156971,CRYPTO,Encryption_Time,0.3199,Speck128
1765009156973,CRYPTO,Encryption_Time,0.3158,Speck128
1765009156974,CRYPTO,Decryption_Time,0.2608,Speck128
1765009156976,CRYPTO,Decryption_Time,0.2681,Speck128
1765009157142,CRYPTO,Encryption_Time,0.4131,Speck128
1765009157144,CRYPTO,Decryption_Time,0.0940,Integrity_Failure
1765009158154,CRYPTO,Encryption_Time,0.3785,Speck128
1765009158156,CRYPTO,Decryption_Time,0.0936,Integrity_Failure
1765009159155,CRYPTO,Encryption_Time,0.3802,Speck128
1765009159157,CRYPTO,Decryption_Time,0.1564,Integrity_Failure
1765009160155,CRYPTO,Encryption_Time,0.5658,Speck128
1765009160157,CRYPTO,Decryption_Time,0.0983,Integrity_Failure
1765009161157,CRYPTO,Encryption_Time,0.4238,Speck128
1765009161159,CRYPTO,Decryption_Time,0.2108,Integrity_Failure
1765009161983,CRYPTO,Encryption_Time,0.8084,Speck128
1765009161988,CRYPTO,Encryption_Time,0.8507,Speck128
1765009161991,CRYPTO,Decryption_Time,1.2508,Speck128
1765009161994,CRYPTO,Decryption_Time,0.4064,Speck128
1765009162172,CRYPTO,Encryption_Time,1.6834,Speck128
1765009162177,CRYPTO,Decryption_Time,0.4192,Integrity_Failure
1765009163183,CRYPTO,Encryption_Time,0.6679,Speck128
1765009163188,CRYPTO,Decryption_Time,0.3190,Integrity_Failure
1765009164187,CRYPTO,Encryption_Time,0.4866,Speck128
1765009164189,CRYPTO,Decryption_Time,0.2009,Integrity_Failure
1765009165190,CRYPTO,Encryption_Time,0.3142,Speck128
1765009165192,CRYPTO,Decryption_Time,0.1684,Integrity_Failure
1765009166190,CRYPTO,Encryption_Time,0.2442,Speck128
1765009166192,CRYPTO,Decryption_Time,0.0881,Integrity_Failure
1765009166995,CRYPTO,Encryption_Time,0.3503,Speck128
1765009166996,CRYPTO,Encryption_Time,0.3334,Speck128
1765009166998,CRYPTO,Decryption_Time,0.2329,Speck128
1765009166999,CRYPTO,Decryption_Time,0.1569,Speck128
1765009167199,CRYPTO,Encryption_Time,0.4385,Speck128
1765009167202,CRYPTO,Decryption_Time,0.3354,Integrity_Failure
1765009168214,CRYPTO,Encryption_Time,1.0125,Speck128
1765009168219,CRYPTO,Decryption_Time,0.2409,Integrity_Failure
1765009169198,CRYPTO,Decryption_Time,0.0954,Integrity_Failure
1765009169228,CRYPTO,Encryption_Time,0.4920,Speck128
1765009169232,CRYPTO,Decryption_Time,0.7922,Integrity_Failure
1765009170232,CRYPTO,Encryption_Time,0.2114,Speck128
1765009170233,CRYPTO,Decryption_Time,0.1048,Integrity_Failure
1765009171239,CRYPTO,Encryption_Time,0.4148,Speck128
1765009171240,CRYPTO,Decryption_Time,0.0961,Integrity_Failure
1765009172001,CRYPTO,Encryption_Time,1.0008,Speck128
1765009172003,CRYPTO,Encryption_Time,0.7459,Speck128
1765009172007,CRYPTO,Decryption_Time,0.6482,Speck128
1765009172011,CRYPTO,Decryption_Time,1.3286,Speck128
1765009172250,CRYPTO,Encryption_Time,0.4230,Speck128
1765009172251,CRYPTO,Decryption_Time,0.1013,Integrity_Failure
1765009323763,AUTH,Login_Attempt,3.535,Success
1765009323800,AUTH,Handshake_Time,51,Device_publisher-1765009323682
1765009323825,AUTH,Login_Attempt,0.593,Success
1765009328864,CRYPTO,Encryption_Time,2.9353,Speck128
1765009328868,CRYPTO,Encryption_Time,0.6548,Speck128
1765009328872,CRYPTO,Decryption_Time,0.8422,Speck128
1765009328898,CRYPTO,Decryption_Time,0.1869,Speck128
1765009330107,CRYPTO,Encryption_Time,0.4412,Speck128
1765009330110,CRYPTO,Decryption_Time,0.2950,Speck128
1765009330111,NETWORK,E2E_Latency,4,Normal
1765009331121,CRYPTO,Encryption_Time,0.6434,Speck128
1765009331130,CRYPTO,Decryption_Time,3.7033,Speck128
1765009331133,NETWORK,E2E_Latency,12,Normal
1765009332124,CRYPTO,Encryption_Time,1.5224,Speck128
1765009332133,CRYPTO,Decryption_Time,0.9111,Speck128
1765009332136,NETWORK,E2E_Latency,13,Normal
1765009333133,CRYPTO,Encryption_Time,0.5296,Speck128
1765009333139,CRYPTO,Decryption_Time,0.5042,Speck128
1765009333140,NETWORK,E2E_Latency,7,Normal
